,Labels,Negative,Positive,Tweet,user
5540,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5541,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5542,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5543,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5544,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5545,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5546,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5547,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5548,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5549,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5550,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5551,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5552,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5553,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5554,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5555,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5556,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5557,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5558,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5559,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5560,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5561,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5562,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5563,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5564,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5565,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5566,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5567,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5568,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5569,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5570,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5571,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5572,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5573,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5574,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5575,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5576,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5577,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5578,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5579,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5580,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5581,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5582,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5583,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5584,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5585,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5586,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5587,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5588,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5589,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5590,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5591,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5592,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5593,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5594,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5595,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5596,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5597,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5598,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5599,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5600,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5601,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5602,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5603,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5604,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5605,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5606,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5607,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5608,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5609,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5610,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5611,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5612,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5613,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5614,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5615,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5616,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5617,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5618,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5619,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5620,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5621,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5622,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5623,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5624,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5625,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5626,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5627,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5628,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5629,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5630,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5631,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5632,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5633,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
5634,NEGATIVE,1,0,"b""@AmazonHelp @amazon first purchase on the anti-Amazon tour: Skyrim, eBay: $15 savings, couldn't be any LESS reliable, donation included #FU""",AmazonHelp
5635,NEGATIVE,3,0,"b""@AmazonHelp fam i hate to do this but I paid 1 day shipping, says it should have arrived today and it's still not here :/""",AmazonHelp
5636,NEGATIVE,1,0,"b""@AmazonHelp I will cancel my membership and gladly take my money elsewhere if this issue can't be rectified.""",AmazonHelp
5637,NEGATIVE,1,0,"b'@AmazonHelp sorry, it said delivery date pending'",AmazonHelp
5638,NEGATIVE,2,0,"b'@AmazonHelp Now when I order on Monday for example, I get a delivery date of Thursday. Unacceptable. This is NOT the service I expect'",AmazonHelp
5639,NEGATIVE,6,0,b'@AmazonHelp why delete my review?purchased @swellbottles from 1 of your sellers &amp; is fake! Bought 3 different @swellbottles- 2 real &amp; 1 fake',AmazonHelp
5640,NEGATIVE,1,0,b'@AmazonHelp no cause noted. The carrier is UPS.',AmazonHelp
5641,NEGATIVE,1,0,"b'@AmazonHelp that shows the last book i got was in Jan, I got some back in August, and was literally reading one of the when it disappeared'",AmazonHelp
5642,NEGATIVE,1,0,b'@AmazonHelp one shows delivered on my front step- not there the other says delivered today by 8pm but highly doubt that',AmazonHelp
5643,NEGATIVE,1,0,b'@AmazonHelp THIS IS BULLSH. Trying to cancel an order that HAS. NOT. SHIPPED. been on the phone for 22 minutes. WTAF',AmazonHelp
5644,NEGATIVE,1,0,b'@AmazonHelp @OnTrac_Shipping only 10 more minutes till my shipping deadline cuts out. Prime and everything https://t.co/Z32HBHGVtN',AmazonHelp
5645,NEGATIVE,2,0,b'@AmazonHelp less than 24hr old device defective. New should be replaced with a new Kindle Fire. Cyber Monday is a bust!',AmazonHelp
5646,NEGATIVE,5,0,"b""@AmazonHelp Same day new Kindle Fire arrives discover it's defective. Offered a refurbished replacement. Bad service.""",AmazonHelp
5647,NEGATIVE,2,0,"b'@AmazonHelp a Christmas present I ordered for my husband showed up in its original package , completely ruined the surprise &amp; dented !'",AmazonHelp
